	getSpeed()	98.84	1.58	7.91	0.08	1.16	0.90	-5.45	100.00	0.90	1.22	102.31	pid.getOutput()	102.31		317	millis	16441
	getSpeed()	98.84	1.58	7.91	0.08	1.16	1.00	0.00	100.00	1.00	1.16	102.84	pid.getOutput()	102.84		318	millis	16452
	getSpeed()	99.20	1.58	7.91	0.08	0.80	1.11	-32.73	100.00	1.11	1.16	99.78	pid.getOutput()	99.78		309	millis	16464
	getSpeed()	99.20	1.58	7.91	0.08	0.80	1.17	0.00	100.00	1.17	0.80	102.44	pid.getOutput()	102.44		317	millis	16476
	getSpeed()	99.96	1.58	7.91	0.08	0.04	1.24	-69.09	100.00	1.24	0.80	95.84	pid.getOutput()	95.84		297	millis	16487
	getSpeed()	99.96	1.58	7.91	0.08	0.04	1.25	0.00	100.00	1.25	0.04	101.31	pid.getOutput()	101.31		314	millis	16499
	getSpeed()	100.35	1.58	7.91	0.08	-0.35	1.25	-35.45	100.00	1.25	0.04	97.89	pid.getOutput()	97.89		303	millis	16511
	getSpeed()	100.35	1.58	7.91	0.08	-0.35	1.22	0.00	100.00	1.22	-0.35	100.67	pid.getOutput()	100.67		312	millis	16522
	getSpeed()	100.88	1.58	7.91	0.08	-0.88	1.19	-48.18	100.00	1.19	-0.35	95.99	pid.getOutput()	95.99		297	millis	16534
	getSpeed()	100.88	1.58	7.91	0.08	-0.88	1.12	0.00	100.00	1.12	-0.88	99.72	pid.getOutput()	99.72		309	millis	16546
	getSpeed()	101.46	1.58	7.91	0.08	-1.46	1.05	-58.00	100.00	1.05	-0.88	94.15	pid.getOutput()	94.15		291	millis	16557
	getSpeed()	101.46	1.58	7.91	0.08	-1.46	0.92	0.00	100.00	0.92	-1.46	98.61	pid.getOutput()	98.61		305	millis	16569
	getSpeed()	101.76	1.58	7.91	0.08	-1.76	0.79	-27.27	100.00	0.79	-1.46	95.85	pid.getOutput()	95.85		297	millis	16581
	getSpeed()	101.76	1.58	7.91	0.08	-1.76	0.64	0.00	100.00	0.64	-1.76	97.86	pid.getOutput()	97.86		303	millis	16592
	getSpeed()	101.91	1.58	7.91	0.08	-1.91	0.49	-13.64	100.00	0.49	-1.76	96.39	pid.getOutput()	96.39		298	millis	16604
	getSpeed()	101.91	1.58	7.91	0.08	-1.91	0.32	0.00	100.00	0.32	-1.91	97.30	pid.getOutput()	97.30		301	millis	16616
	getSpeed()	101.97	1.58	7.91	0.08	-1.97	0.15	-5.45	100.00	0.15	-1.91	96.61	pid.getOutput()	96.61		299	millis	16627
	getSpeed()	101.97	1.58	7.91	0.08	-1.97	-0.02	0.00	100.00	-0.02	-1.97	96.87	pid.getOutput()	96.87		300	millis	16639
	getSpeed()	102.01	1.58	7.91	0.08	-2.01	-0.19	-3.64	100.00	-0.19	-1.97	96.34	pid.getOutput()	96.34		298	millis	16651
	getSpeed()	102.01	1.58	7.91	0.08	-2.01	-0.36	0.00	100.00	-0.36	-2.01	96.46	pid.getOutput()	96.46		299	millis	16662
	getSpeed()	101.76	1.58	7.91	0.08	-1.76	-0.54	22.73	100.00	-0.54	-2.01	98.47	pid.getOutput()	98.47		305	millis	16674
	getSpeed()	101.76	1.58	7.91	0.08	-1.76	-0.71	0.00	100.00	-0.71	-1.76	96.51	pid.getOutput()	96.51		299	millis	16686
	getSpeed()	101.18	1.58	7.91	0.08	23.82	-0.86	2325.45	125.00	-0.71	-1.76	330.00	pid.getOutput()	330.00		1023	millis	16697
	getSpeed()	101.18	1.58	7.91	0.08	23.82	1.37	0.00	125.00	1.37	23.82	164.05	pid.getOutput()	164.05		508	millis	16709
	getSpeed()	103.26	1.58	7.91	0.08	21.74	3.25	-208.00	125.00	3.25	23.82	146.19	pid.getOutput()	146.19		453	millis	16720
	getSpeed()	103.26	1.58	7.91	0.08	21.74	5.14	0.00	125.00	5.14	21.74	164.54	pid.getOutput()	164.54		510	millis	16732
	getSpeed()	106.93	1.58	7.91	0.08	18.07	7.03	-333.64	125.00	7.03	21.74	134.23	pid.getOutput()	134.23		416	millis	16743
